symbol,date,high,low,open,price,volume,client_id,name,email,collateral_type,quantity,collateral_price,collateral_value,prev_close,price_change,collateral_fluctuation
NN,2024-02-05,131.4831567183825,99.44876260170332,124.01070033098132,124.01070033098132,13950.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,6000,6.000000217111416E7,744064.201985888,138.71017200740377,-0.2830463608941732,743925.4918138805
Adyen,2024-02-04,150.49617115178032,124.93392162811256,142.84896314201413,142.84896314201413,19981.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,6000,6.000000511356082E7,857093.7788520848,99.65546916144386,0.2536584562731534,856994.1233829233
NN,2024-02-03,143.3144087143629,119.94585023073927,141.62078821825006,141.62078821825006,11405.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,6000,6.000000374141323E7,849724.7293095003,91.50035400928614,0.3108785373504267,849633.228955491
ING,2024-02-02,125.4622882680956,95.28854767912803,122.63491820116424,122.63491820116424,11219.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,6000,6.000000317047323E7,735809.5092069855,90.85243784291724,0.048827636787036686,735718.6567691426
Shell,2024-02-01,146.54642628160386,117.61224712766118,146.33993612201806,146.33993612201806,18657.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,6000,6.000000534446418E7,878039.6167321084,0.0,0.0,878039.6167321084
ASML,2024-02-06,110.96277980722286,92.25222686492069,109.70637029289132,109.70637029289132,16020.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,5000,5.000000022787345E7,548531.8514644566,118.98917103700299,-0.22470065081609575,548412.8622934197
Shell,2024-02-05,125.88221037784793,121.87702551844266,122.92941807155185,122.92941807155185,11484.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,5000,5.00000036566229E7,614647.0903577593,109.02169640739939,0.11791532818389326,614538.0686613519
ING,2024-02-04,144.41892614251324,137.88600440188137,140.56572466010508,140.56572466010508,17264.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,5000,5.0000003634980366E7,702828.6233005254,93.89817428678147,0.46846310324153223,702734.7251262385
NN,2024-02-03,143.3144087143629,119.94585023073927,141.62078821825006,141.62078821825006,11405.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,5000,5.000000421730665E7,708103.9410912503,91.50035400928614,0.3108785373504267,708012.440737241
ING,2024-02-02,125.4622882680956,95.28854767912803,122.63491820116424,122.63491820116424,11219.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,5000,5.000000660047391E7,613174.5910058212,90.85243784291724,0.048827636787036686,613083.7385679784
Philips,2024-02-01,121.80234469907917,94.92849932723456,115.8745494936279,115.8745494936279,19064.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,5000,5.0000007130177945E7,579372.7474681395,0.0,0.0,579372.7474681395
ABN,2024-02-06,131.91644379425094,120.10422280933795,127.8288826368809,127.8288826368809,18502.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,4000,4.000000816217785E7,511315.53054752364,84.80175265738586,0.4162941100354416,511230.72879486624
Philips,2024-02-05,108.1811905882798,76.83731240426823,102.72779421206097,102.72779421206097,11823.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,4000,4.0000001992848516E7,410911.17684824386,91.4651845897349,-0.15992830770614713,410819.71166365413
ASML,2024-02-04,144.8102602665986,123.21599118072656,142.90426025296773,142.90426025296773,17235.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,4000,4.0000001886487484E7,571617.041011871,106.06448528843362,0.16170828383931568,571510.9765265825
ABN,2024-02-03,139.4843358583505,111.2638761341948,133.3868503932467,133.3868503932467,10159.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,4000,4.000000318554138E7,533547.4015729869,111.93803655453031,-0.006022621452781115,533435.4635364324
ASML,2024-02-02,151.69612990572978,132.59183391521552,145.4856074048393,145.4856074048393,17301.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,4000,4.000000001723009E7,581942.4296193572,115.1868583621674,0.1511020944622334,581827.242760995
NN,2024-02-01,131.38721663322,109.41982124447578,131.27924383609547,131.27924383609547,10719.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,4000,4.000000933467979E7,525116.9753443819,0.0,0.0,525116.9753443819
ASML,2024-02-06,110.96277980722286,92.25222686492069,109.70637029289132,109.70637029289132,16020.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,3000,3.0000007766142014E7,329119.11087867396,118.98917103700299,-0.22470065081609575,329000.121707637
Adyen,2024-02-05,116.99475186034798,89.4567246196705,115.1798106178274,115.1798106178274,18099.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,3000,3.00000096764358E7,345539.4318534822,124.93392162811256,-0.28396768904802394,345414.4979318541
NN,2024-02-04,150.1684413706118,138.71017200740377,142.30404599520756,142.30404599520756,10927.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,3000,3.0000004516933173E7,426912.1379856227,119.94585023073927,0.1564399413616033,426792.19213539193
NN,2024-02-03,143.3144087143629,119.94585023073927,141.62078821825006,141.62078821825006,11405.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,3000,3.0000005912938688E7,424862.36465475016,91.50035400928614,0.3108785373504267,424770.8643007409
ASML,2024-02-02,151.69612990572978,132.59183391521552,145.4856074048393,145.4856074048393,17301.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,3000,3.0000003929673236E7,436456.8222145179,115.1868583621674,0.1511020944622334,436341.63535615575
ING,2024-02-01,101.34117074920167,90.85243784291724,95.86250579551111,95.86250579551111,12449.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,3000,3.000000227505675E7,287587.5173865333,0.0,0.0,287587.5173865333
ASML,2024-02-06,110.96277980722286,92.25222686492069,109.70637029289132,109.70637029289132,16020.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,2000,2.0000006307937987E7,219412.74058578265,118.98917103700299,-0.22470065081609575,219293.75141474564
Philips,2024-02-05,108.1811905882798,76.83731240426823,102.72779421206097,102.72779421206097,11823.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,2000,2.0000005335292127E7,205455.58842412193,91.4651845897349,-0.15992830770614713,205364.1232395322
ING,2024-02-04,144.41892614251324,137.88600440188137,140.56572466010508,140.56572466010508,17264.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,2000,2.0000002109453946E7,281131.44932021014,93.89817428678147,0.46846310324153223,281037.5511459234
Philips,2024-02-03,135.9258580292871,131.23340352983604,131.75060270049502,131.75060270049502,13940.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,2000,2.0000005867813792E7,263501.20540099003,82.26462403445767,0.595259263263236,263418.94077695557
Shell,2024-02-02,132.97061065916378,124.36619875695091,130.17407928296672,130.17407928296672,11265.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,2000,2.000000206072877E7,260348.15856593344,117.61224712766118,0.057425581044793006,260230.54631880578
Adyen,2024-02-01,143.2666336947004,135.46973145280583,139.32840060302493,139.32840060302493,12706.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,2000,2.0000006443683058E7,278656.80120604986,0.0,0.0,278656.80120604986
Shell,2024-02-06,132.78426101519653,110.5475996680844,129.37226342355078,129.37226342355078,16179.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,1000,1.000000534799484E7,129372.26342355077,121.87702551844266,-0.09295784666687547,129250.38639803234
ABN,2024-02-05,116.30834295214942,84.80175265738586,109.61799026656698,109.61799026656698,17617.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,1000,1.0000003213491928E7,109617.99026656698,120.4617881391593,-0.2960277780417672,109497.52847842782
Adyen,2024-02-04,150.49617115178032,124.93392162811256,142.84896314201413,142.84896314201413,19981.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,1000,1.0000000420603989E7,142848.96314201414,99.65546916144386,0.2536584562731534,142749.30767285268
ASML,2024-02-03,114.40121923480952,106.06448528843362,110.02272166946183,110.02272166946183,10510.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,1000,1.0000007272255184E7,110022.72166946183,132.59183391521552,-0.20006774054987836,109890.12983554661
ASML,2024-02-02,151.69612990572978,132.59183391521552,145.4856074048393,145.4856074048393,17301.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,1000,1.0000010455708915E7,145485.6074048393,115.1868583621674,0.1511020944622334,145370.42054647714
ASML,2024-02-01,119.04358306521007,115.1868583621674,118.49553168465225,118.49553168465225,16961.0,100111,John XUHUIZX,johnrgnkrj@hotmail,stock,1000,1.0000001293598052E7,118495.53168465225,0.0,0.0,118495.53168465225
Shell,2024-02-06,132.78426101519653,110.5475996680844,129.37226342355078,129.37226342355078,16179.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,9000,9.000000009695475E7,1164350.370811957,121.87702551844266,-0.09295784666687547,1164228.4937864386
Shell,2024-02-05,125.88221037784793,121.87702551844266,122.92941807155185,122.92941807155185,11484.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,9000,9.000000257879698E7,1106364.7626439666,109.02169640739939,0.11791532818389326,1106255.7409475592
ASML,2024-02-04,144.8102602665986,123.21599118072656,142.90426025296773,142.90426025296773,17235.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,9000,9.000000709433767E7,1286138.3422767096,106.06448528843362,0.16170828383931568,1286032.2777914212
ASML,2024-02-03,114.40121923480952,106.06448528843362,110.02272166946183,110.02272166946183,10510.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,9000,9.000000522642796E7,990204.4950251565,132.59183391521552,-0.20006774054987836,990071.9031912413
Philips,2024-02-02,102.58111760179244,82.26462403445767,99.46437721136535,99.46437721136535,15982.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,9000,9.000000668815161E7,895179.3949022881,94.92849932723456,-0.1334043557259067,895084.4664029608
ING,2024-02-01,101.34117074920167,90.85243784291724,95.86250579551111,95.86250579551111,12449.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,9000,9.000000482813063E7,862762.5521596,0.0,0.0,862762.5521596
Shell,2024-02-06,132.78426101519653,110.5475996680844,129.37226342355078,129.37226342355078,16179.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,8000,8.000000356392111E7,1034978.1073884062,121.87702551844266,-0.09295784666687547,1034856.2303628877
ABN,2024-02-05,116.30834295214942,84.80175265738586,109.61799026656698,109.61799026656698,17617.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,8000,8.000000529859456E7,876943.9221325358,120.4617881391593,-0.2960277780417672,876823.4603443966
ASML,2024-02-04,144.8102602665986,123.21599118072656,142.90426025296773,142.90426025296773,17235.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,8000,8.000000076371425E7,1143234.082023742,106.06448528843362,0.16170828383931568,1143128.0175384535
Shell,2024-02-03,123.41650204717996,93.7346969956201,120.73487531621538,120.73487531621538,15678.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,8000,8.000000219108729E7,965879.002529723,124.36619875695091,-0.24630086042264596,965754.636330966
Adyen,2024-02-02,122.53910100517136,102.30059885690468,120.4141619217107,120.4141619217107,18539.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,8000,8.000000004012725E7,963313.2953736857,135.46973145280583,-0.24484534102332978,963177.8256422329
Shell,2024-02-01,146.54642628160386,117.61224712766118,146.33993612201806,146.33993612201806,18657.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,8000,8.000000229996777E7,1170719.4889761445,0.0,0.0,1170719.4889761445
Adyen,2024-02-06,134.13565116889893,117.62304473808209,132.795099504129,132.795099504129,19595.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,7000,7.00000067367345E7,929565.6965289031,89.4567246196705,0.31485972953025093,929476.2398042834
ING,2024-02-05,119.07450262461587,106.25591653945168,116.94365990144064,116.94365990144064,19362.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,7000,7.000000497456068E7,818605.6193100845,137.88600440188137,-0.2293930265050027,818467.7333056827
Philips,2024-02-04,123.37659733441122,91.4651845897349,119.90683671853822,119.90683671853822,13058.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,7000,7.000000990965238E7,839347.8570297675,131.23340352983604,-0.30303427229988583,839216.6236262376
Philips,2024-02-03,135.9258580292871,131.23340352983604,131.75060270049502,131.75060270049502,13940.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,7000,7.000000250688842E7,922254.2189034652,82.26462403445767,0.595259263263236,922171.9542794308
Philips,2024-02-02,102.58111760179244,82.26462403445767,99.46437721136535,99.46437721136535,15982.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,7000,7.000000321625154E7,696250.6404795574,94.92849932723456,-0.1334043557259067,696155.7119802302
ING,2024-02-01,101.34117074920167,90.85243784291724,95.86250579551111,95.86250579551111,12449.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,7000,7.000000033401738E7,671037.5405685778,0.0,0.0,671037.5405685778
Philips,2024-02-06,106.446057320935,80.11511764571418,101.68251685140172,101.68251685140172,12194.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,6000,6.00000027997174E7,610095.1011084103,76.83731240426823,0.04265903034453178,610018.263796006
Philips,2024-02-05,108.1811905882798,76.83731240426823,102.72779421206097,102.72779421206097,11823.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,6000,6.000000442136576E7,616366.7652723659,91.4651845897349,-0.15992830770614713,616275.3000877762
Shell,2024-02-04,133.87058700813412,109.02169640739939,130.84273479004818,130.84273479004818,15887.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,6000,6.0000000704601265E7,785056.408740289,93.7346969956201,0.1630879482385653,784962.6740432935
ASML,2024-02-03,114.40121923480952,106.06448528843362,110.02272166946183,110.02272166946183,10510.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,6000,6.000000043165242E7,660136.330016771,132.59183391521552,-0.20006774054987836,660003.7381828558
ABN,2024-02-02,128.68123782748725,111.93803655453031,122.921260015903,122.921260015903,13204.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,6000,6.0000004557112545E7,737527.560095418,99.21307119160537,0.12825896033749265,737428.3470242264
Shell,2024-02-01,146.54642628160386,117.61224712766118,146.33993612201806,146.33993612201806,18657.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,6000,6.000000507639756E7,878039.6167321084,0.0,0.0,878039.6167321084
Adyen,2024-02-06,134.13565116889893,117.62304473808209,132.795099504129,132.795099504129,19595.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,5000,5.000000797077959E7,663975.497520645,89.4567246196705,0.31485972953025093,663886.0407960253
Adyen,2024-02-05,116.99475186034798,89.4567246196705,115.1798106178274,115.1798106178274,18099.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,5000,5.00000000173457E7,575899.053089137,124.93392162811256,-0.28396768904802394,575774.1191675088
ABN,2024-02-04,146.20818775349886,120.4617881391593,139.25600475869652,139.25600475869652,19250.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,5000,5.0000003755386606E7,696280.0237934826,111.2638761341948,0.08266754965350064,696168.7599173484
NN,2024-02-03,143.3144087143629,119.94585023073927,141.62078821825006,141.62078821825006,11405.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,5000,5.000000426266171E7,708103.9410912503,91.50035400928614,0.3108785373504267,708012.440737241
ABN,2024-02-02,128.68123782748725,111.93803655453031,122.921260015903,122.921260015903,13204.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,5000,5.0000001204949334E7,614606.300079515,99.21307119160537,0.12825896033749265,614507.0870083234
ASML,2024-02-01,119.04358306521007,115.1868583621674,118.49553168465225,118.49553168465225,16961.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,5000,5.000000629891329E7,592477.6584232613,0.0,0.0,592477.6584232613
ABN,2024-02-06,131.91644379425094,120.10422280933795,127.8288826368809,127.8288826368809,18502.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,4000,4.000000682401213E7,511315.53054752364,84.80175265738586,0.4162941100354416,511230.72879486624
ABN,2024-02-05,116.30834295214942,84.80175265738586,109.61799026656698,109.61799026656698,17617.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,4000,4.0000004819500014E7,438471.9610662679,120.4617881391593,-0.2960277780417672,438351.4992781288
Adyen,2024-02-04,150.49617115178032,124.93392162811256,142.84896314201413,142.84896314201413,19981.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,4000,4.0000001563441135E7,571395.8525680566,99.65546916144386,0.2536584562731534,571296.1970988951
Adyen,2024-02-03,106.71366287800495,99.65546916144386,105.05690088403709,105.05690088403709,16117.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,4000,4.000000437401548E7,420227.6035361484,102.30059885690468,-0.025856443901767966,420125.3029372915
Shell,2024-02-02,132.97061065916378,124.36619875695091,130.17407928296672,130.17407928296672,11265.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,4000,4.000000854805834E7,520696.3171318669,117.61224712766118,0.057425581044793006,520578.70488473924
ING,2024-02-01,101.34117074920167,90.85243784291724,95.86250579551111,95.86250579551111,12449.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,4000,4.000000634738557E7,383450.02318204445,0.0,0.0,383450.02318204445
Philips,2024-02-06,106.446057320935,80.11511764571418,101.68251685140172,101.68251685140172,12194.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,3000,3.0000005789894216E7,305047.55055420514,76.83731240426823,0.04265903034453178,304970.7132418009
Adyen,2024-02-05,116.99475186034798,89.4567246196705,115.1798106178274,115.1798106178274,18099.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,3000,3.0000006437420007E7,345539.4318534822,124.93392162811256,-0.28396768904802394,345414.4979318541
Shell,2024-02-04,133.87058700813412,109.02169640739939,130.84273479004818,130.84273479004818,15887.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,3000,3.0000009554469015E7,392528.2043701445,93.7346969956201,0.1630879482385653,392434.4696731489
ABN,2024-02-03,139.4843358583505,111.2638761341948,133.3868503932467,133.3868503932467,10159.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,3000,3.000000343502021E7,400160.5511797401,111.93803655453031,-0.006022621452781115,400048.61314318556
ABN,2024-02-02,128.68123782748725,111.93803655453031,122.921260015903,122.921260015903,13204.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,3000,3.0000000695839662E7,368763.780047709,99.21307119160537,0.12825896033749265,368664.5669765174
Shell,2024-02-01,146.54642628160386,117.61224712766118,146.33993612201806,146.33993612201806,18657.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,3000,3.0000009333801396E7,439019.8083660542,0.0,0.0,439019.8083660542
Adyen,2024-02-06,134.13565116889893,117.62304473808209,132.795099504129,132.795099504129,19595.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,2000,2.0000009350414854E7,265590.199008258,89.4567246196705,0.31485972953025093,265500.74228363833
ASML,2024-02-05,139.50591567464625,118.98917103700299,132.86438516221892,132.86438516221892,13447.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,2000,2.0000008731231615E7,265728.7703244378,123.21599118072656,-0.03430415243362284,265605.5543332571
Philips,2024-02-04,123.37659733441122,91.4651845897349,119.90683671853822,119.90683671853822,13058.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,2000,2.0000005018386357E7,239813.67343707645,131.23340352983604,-0.30303427229988583,239682.44003354662
ASML,2024-02-03,114.40121923480952,106.06448528843362,110.02272166946183,110.02272166946183,10510.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,2000,2.000000578797997E7,220045.44333892365,132.59183391521552,-0.20006774054987836,219912.85150500844
ABN,2024-02-02,128.68123782748725,111.93803655453031,122.921260015903,122.921260015903,13204.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,2000,2.000000392784814E7,245842.520031806,99.21307119160537,0.12825896033749265,245743.3069606144
Philips,2024-02-01,121.80234469907917,94.92849932723456,115.8745494936279,115.8745494936279,19064.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,2000,2.0000003451142438E7,231749.0989872558,0.0,0.0,231749.0989872558
ASML,2024-02-06,110.96277980722286,92.25222686492069,109.70637029289132,109.70637029289132,16020.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,1000,1.0000006355937889E7,109706.37029289133,118.98917103700299,-0.22470065081609575,109587.38112185433
Shell,2024-02-05,125.88221037784793,121.87702551844266,122.92941807155185,122.92941807155185,11484.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,1000,1.00000038761555E7,122929.41807155185,109.02169640739939,0.11791532818389326,122820.39637514444
ING,2024-02-04,144.41892614251324,137.88600440188137,140.56572466010508,140.56572466010508,17264.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,1000,1.0000001954845347E7,140565.72466010507,93.89817428678147,0.46846310324153223,140471.82648581828
NN,2024-02-03,143.3144087143629,119.94585023073927,141.62078821825006,141.62078821825006,11405.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,1000,1.0000009203784166E7,141620.78821825006,91.50035400928614,0.3108785373504267,141529.2878642408
Shell,2024-02-02,132.97061065916378,124.36619875695091,130.17407928296672,130.17407928296672,11265.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,1000,1.000000316611175E7,130174.07928296672,117.61224712766118,0.057425581044793006,130056.46703583906
Adyen,2024-02-01,143.2666336947004,135.46973145280583,139.32840060302493,139.32840060302493,12706.0,100112,Electra WNQYM,pipcvdm@yahoo,stock,1000,1.0000005679065054E7,139328.40060302493,0.0,0.0,139328.40060302493
Shell,2024-02-06,132.78426101519653,110.5475996680844,129.37226342355078,129.37226342355078,16179.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,9000,9.000000361033443E7,1164350.370811957,121.87702551844266,-0.09295784666687547,1164228.4937864386
NN,2024-02-05,131.4831567183825,99.44876260170332,124.01070033098132,124.01070033098132,13950.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,9000,9.000000274223952E7,1116096.3029788318,138.71017200740377,-0.2830463608941732,1115957.5928068245
Philips,2024-02-04,123.37659733441122,91.4651845897349,119.90683671853822,119.90683671853822,13058.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,9000,9.000000607252929E7,1079161.5304668439,131.23340352983604,-0.30303427229988583,1079030.2970633141
ING,2024-02-03,104.05395523410915,93.89817428678147,102.79005976947057,102.79005976947057,13337.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,9000,9.000000683819252E7,925110.5379252351,95.28854767912803,-0.01459119092704052,925015.249377556
NN,2024-02-02,121.35390752940476,91.50035400928614,117.46130626533689,117.46130626533689,14829.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,9000,9.000000651345727E7,1057151.7563880319,109.41982124447578,-0.16376801781783512,1057042.3365667874
ASML,2024-02-01,119.04358306521007,115.1868583621674,118.49553168465225,118.49553168465225,16961.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,9000,9.000000533277886E7,1066459.7851618703,0.0,0.0,1066459.7851618703
ING,2024-02-06,126.98047072660025,116.3318865252883,126.37321359431252,126.37321359431252,10938.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,8000,8.000000706742465E7,1010985.7087545001,106.25591653945168,0.0948273782203509,1010879.4528379607
Philips,2024-02-05,108.1811905882798,76.83731240426823,102.72779421206097,102.72779421206097,11823.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,8000,8.000000292027907E7,821822.3536964877,91.4651845897349,-0.15992830770614713,821730.888511898
ASML,2024-02-04,144.8102602665986,123.21599118072656,142.90426025296773,142.90426025296773,17235.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,8000,8.000000102522169E7,1143234.082023742,106.06448528843362,0.16170828383931568,1143128.0175384535
Philips,2024-02-03,135.9258580292871,131.23340352983604,131.75060270049502,131.75060270049502,13940.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,8000,8.000000451116133E7,1054004.8216039601,82.26462403445767,0.595259263263236,1053922.5569799256
ASML,2024-02-02,151.69612990572978,132.59183391521552,145.4856074048393,145.4856074048393,17301.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,8000,8.000000110602206E7,1163884.8592387144,115.1868583621674,0.1511020944622334,1163769.6723803524
ABN,2024-02-01,112.2050593245938,99.21307119160537,108.57213920149158,108.57213920149158,16196.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,8000,8.000000600845489E7,868577.1136119326,0.0,0.0,868577.1136119326
NN,2024-02-06,106.82889502073697,72.64145470251961,101.56228557046609,101.56228557046609,16123.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,7000,7.000000096866567E7,710935.9989932626,99.44876260170332,-0.2695589889493966,710836.5502306609
ASML,2024-02-05,139.50591567464625,118.98917103700299,132.86438516221892,132.86438516221892,13447.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,7000,7.00000050919542E7,930050.6961355325,123.21599118072656,-0.03430415243362284,929927.4801443517
ASML,2024-02-04,144.8102602665986,123.21599118072656,142.90426025296773,142.90426025296773,17235.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,7000,7.0000006511809E7,1000329.8217707741,106.06448528843362,0.16170828383931568,1000223.7572854856
ABN,2024-02-03,139.4843358583505,111.2638761341948,133.3868503932467,133.3868503932467,10159.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,7000,7.000000222307758E7,933707.952752727,111.93803655453031,-0.006022621452781115,933596.0147161725
Philips,2024-02-02,102.58111760179244,82.26462403445767,99.46437721136535,99.46437721136535,15982.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,7000,7.00000005349644E7,696250.6404795574,94.92849932723456,-0.1334043557259067,696155.7119802302
Adyen,2024-02-01,143.2666336947004,135.46973145280583,139.32840060302493,139.32840060302493,12706.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,7000,7.000000034059992E7,975298.8042211746,0.0,0.0,975298.8042211746
Philips,2024-02-06,106.446057320935,80.11511764571418,101.68251685140172,101.68251685140172,12194.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,6000,6.0000002981327206E7,610095.1011084103,76.83731240426823,0.04265903034453178,610018.263796006
Shell,2024-02-05,125.88221037784793,121.87702551844266,122.92941807155185,122.92941807155185,11484.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,6000,6.000000389144191E7,737576.5084293111,109.02169640739939,0.11791532818389326,737467.4867329038
ING,2024-02-04,144.41892614251324,137.88600440188137,140.56572466010508,140.56572466010508,17264.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,6000,6.00000095206755E7,843394.3479606304,93.89817428678147,0.46846310324153223,843300.4497863436
Shell,2024-02-03,123.41650204717996,93.7346969956201,120.73487531621538,120.73487531621538,15678.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,6000,6.000000588916324E7,724409.2518972923,124.36619875695091,-0.24630086042264596,724284.8856985354
Shell,2024-02-02,132.97061065916378,124.36619875695091,130.17407928296672,130.17407928296672,11265.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,6000,6.000000663289252E7,781044.4756978003,117.61224712766118,0.057425581044793006,780926.8634506726
ING,2024-02-01,101.34117074920167,90.85243784291724,95.86250579551111,95.86250579551111,12449.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,6000,6.000000190861825E7,575175.0347730666,0.0,0.0,575175.0347730666
ING,2024-02-06,126.98047072660025,116.3318865252883,126.37321359431252,126.37321359431252,10938.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,5000,5.000000050937057E7,631866.0679715626,106.25591653945168,0.0948273782203509,631759.8120550232
ING,2024-02-05,119.07450262461587,106.25591653945168,116.94365990144064,116.94365990144064,19362.0,100113,Pip WLDKTPH,electradahmm@gmail,stock,5000,5.000000999352616E7,584718.2995072032,137.88600440188137,-0.2293930265050027,584580.4135028013
